-desc,date,temp_c,text,icon,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,precip_in,humidity,cloud,feelslike_c,vis_miles,uv,gust_mph,gb-defra-index,headache_severity
avrgData,04/06/2022 18:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,12.5,90,E,1016,0.1,0,94,100,12.1,4,4,18.6,1,0
avrgData,04/06/2022 19:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,90,E,1016,0.5,0.02,88,100,13.6,4,4,15.9,1,0
avrgData,04/06/2022 20:30,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,10.5,80,E,1016,0.1,0,94,100,12.7,4,4,12.8,1,0
avrgData,04/06/2022 21:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,8.1,80,E,1016,0.1,0,94,100,13.1,4,3,11,2,0
avrgData,04/06/2022 22:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,5.6,90,E,1016,0.9,0.04,94,100,13.1,3,3,11.9,2,0
avrgData,04/06/2022 23:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,100,E,1016,0.1,0,94,100,13.3,3,1,10.7,2,0
avrgData,05/06/2022 00:30,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,90,E,1015,0.5,0.02,94,100,13.1,2,1,12.3,2,0
avrgData,05/06/2022 01:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,110,ESE,1015,0.5,0.02,94,100,13.1,1,1,12.3,2,0
avrgData,05/06/2022 02:15,15,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,8.1,120,ESE,1016,0.2,0.01,82,100,14.2,6,1,13.2,2,0
avrgData,05/06/2022 03:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,4.3,60,ENE,1015,0.2,0.01,94,75,13.1,0,1,12.8,2,0
avrgData,05/06/2022 04:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,150,SSE,1015,0.5,0.02,94,100,13.1,0,1,12.1,2,0
avrgData,05/06/2022 05:15,13,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,3.8,150,SSE,1014,0.1,0,100,75,12.1,2,1,11.2,2,0
avrgData,05/06/2022 06:30,13,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,2.5,100,E,1014,0.2,0.01,94,75,11.9,1,1,11.4,1,0
avrgData,05/06/2022 07:30,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,3.8,170,S,1014,1,0.04,94,75,13.1,2,3,10.7,1,0
avrgData,05/06/2022 08:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,230,SW,1015,0.1,0,88,50,14.4,6,3,10.1,1,0
mornData,05/06/2022 08:45,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,5.6,220,SW,1015,0.1,0,88,50,14.4,6,3,10.1,1,0
avrgData,05/06/2022 09:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,230,SW,1015,0.1,0,82,50,14.8,6,3,6.7,1,0
avrgData,05/06/2022 10:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,200,SSW,1015,0.4,0.02,82,50,14.7,6,3,7.2,1,0
avrgData,05/06/2022 11:15,16,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,8.1,200,SSW,1015,0.3,0.01,77,75,16,6,4,11.9,1,0
avrgData,05/06/2022 12:30,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,240,WSW,1015,0.2,0.01,88,75,14,6,4,13.6,1,0
avrgData,05/06/2022 13:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,210,SSW,1015,1.3,0.05,72,75,16,6,4,15,1,0
avrgData,05/06/2022 14:30,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,220,SW,1015,0.1,0,82,25,16,6,4,13,1,0
avrgData,05/06/2022 15:30,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,230,SW,1015,0.1,0,77,75,16,6,4,13.9,1,0
avrgData,05/06/2022 16:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,280,W,1015,0.6,0.02,72,50,13.8,6,4,14.1,1,0
avrgData,05/06/2022 17:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,220,SW,1015,0.2,0.01,77,50,13.9,6,4,13.4,1,0
avrgData,05/06/2022 18:30,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,230,SW,1015,0.2,0.01,82,75,13.9,6,4,13.4,1,0
avrgData,05/06/2022 19:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,230,SW,1015,0.8,0.03,77,25,14.1,6,4,12.3,1,0
avrgData,05/06/2022 20:30,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,230,SW,1015,0,0,77,25,14.4,6,5,8.3,1,0
avrgData,05/06/2022 21:30,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,230,SW,1016,0,0,94,25,12,6,4,12.5,1,0
avrgData,05/06/2022 22:15,13,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,2.5,220,SW,1016,0.1,0,88,0,12.2,6,3,12.3,1,0
avrgData,05/06/2022 23:15,12,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,230,SW,1016,0,0,94,0,11.4,6,1,9.6,1,0
avrgData,06/06/2022 00:15,12,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,2.5,220,SW,1016,0,0,94,50,11.3,6,1,10.5,1,0
avrgData,06/06/2022 01:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,2.2,200,SSW,1015,0,0,100,25,10.1,6,1,10.5,1,0
avrgData,06/06/2022 02:30,11,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,2.2,10,N,1015,0,0,94,0,10.3,6,1,9.6,1,0
avrgData,06/06/2022 03:15,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,3.8,50,NE,1015,0,0,93,0,8,3,1,8.9,1,0
avrgData,06/06/2022 04:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,80,E,1015,0,0,93,25,8,6,1,8.9,1,0
avrgData,06/06/2022 05:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,2.5,90,E,1014,0,0,94,50,9,6,1,10.1,1,0
avrgData,06/06/2022 06:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,2.5,50,NE,1014,0,0,93,25,7.1,6,1,7.2,1,0
avrgData,06/06/2022 07:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,2.5,80,E,1015,0,0,94,25,12.9,6,4,5.6,1,0
avrgData,06/06/2022 08:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,3.8,220,SW,1015,0,0,94,75,13.8,6,4,5.8,1,0
mornData,06/06/2022 08:45,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,3.8,220,SW,1015,0,0,94,75,13.8,6,4,5.8,1,0
avrgData,06/06/2022 09:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,220,SW,1015,0,0,88,50,14.6,6,5,7.2,1,0
avrgData,06/06/2022 10:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,230,SW,1015,0,0,88,50,14.4,6,5,8.5,1,0
avrgData,06/06/2022 11:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,200,SSW,1015,0,0,77,50,16,6,5,9.2,1,0
avrgData,06/06/2022 12:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,210,SSW,1015,0,0,72,50,16,6,5,9.2,1,0
avrgData,06/06/2022 13:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,190,S,1015,0.3,0.01,68,50,17,6,4,9.8,1,0
avrgData,06/06/2022 14:15,18,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,190,S,1015,0.2,0.01,68,50,18,6,4,10.7,1,0
avrgData,06/06/2022 15:30,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,160,SSE,1014,0.2,0.01,68,50,17,6,4,9.6,1,0
avrgData,06/06/2022 16:30,16,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,8.1,110,ESE,1014,0.4,0.02,77,50,16,6,4,7.6,1,0
avrgData,06/06/2022 17:30,15,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,10.5,110,ESE,1014,0.1,0,88,50,14.6,5,4,7.8,1,0
avrgData,06/06/2022 18:30,15,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,12.5,80,E,1013,0.1,0,88,50,14.6,2,4,7.6,1,0
avrgData,06/06/2022 19:15,14,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,11.9,80,E,1013,0.4,0.02,94,50,13.4,0,4,7.6,1,0
avrgData,06/06/2022 20:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,90,E,1013,0,0,94,75,13.5,6,4,6.9,1,0
avrgData,06/06/2022 21:30,14,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,80,E,1013,0,0,94,100,13.6,1,3,8.1,1,0
avrgData,06/06/2022 22:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,9.4,80,E,1013,0,0,94,100,13.7,2,3,8.3,1,0
avrgData,06/06/2022 23:15,14,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,80,E,1013,0,0,94,100,13,1,1,12.3,1,0
avrgData,07/06/2022 00:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,90,E,1013,0.1,0,100,100,13.3,1,1,10.1,1,0
avrgData,07/06/2022 01:30,14,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,6.9,100,E,1012,0.1,0,100,100,13.3,0,1,10.1,1,0
avrgData,07/06/2022 02:30,14,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,8.1,80,E,1012,0,0,100,75,13.9,1,1,6.7,1,0
avrgData,07/06/2022 03:15,15,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,9.4,230,SW,1011,0,0,94,100,15.2,0,1,5.8,1,0
avrgData,07/06/2022 04:30,14,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,8.1,250,WSW,1011,0,0,100,75,14.4,0,1,4.5,1,0
avrgData,07/06/2022 05:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,8.1,230,SW,1011,0,0,100,100,14.7,1,1,3.6,1,0
avrgData,07/06/2022 06:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,230,SW,1011,0,0,100,75,14.7,6,1,2.2,1,0
avrgData,07/06/2022 07:15,14,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,6.9,110,ESE,1012,0,0,100,75,14.7,0,3,2.7,1,0
avrgData,07/06/2022 08:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,200,SSW,1012,0,0,94,50,15.5,6,3,3.8,1,0
mornData,07/06/2022 08:45,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,210,SSW,1012,0,0,94,50,15.5,6,3,3.8,1,0
avrgData,07/06/2022 09:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,210,SSW,1012,0,0,94,50,14.8,6,4,6.5,1,0
avrgData,07/06/2022 10:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,220,SW,1012,0.1,0,88,50,16,6,4,8.7,1,0
avrgData,07/06/2022 11:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,200,SSW,1011,0,0,82,50,16,6,5,13.9,1,0
avrgData,07/06/2022 12:15,16,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,10.5,200,SSW,1011,0,0,82,50,16,6,4,15.4,1,0
avrgData,07/06/2022 13:30,15,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,9.4,200,SSW,1011,0.1,0,94,50,13.5,1,4,15.9,1,0
avrgData,07/06/2022 14:30,16,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,10.5,200,SSW,1011,0.4,0.02,94,50,16,6,4,17.2,1,0
avrgData,07/06/2022 15:15,17,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,16.1,200,SSW,1011,0.3,0.01,88,75,17,6,4,16.3,1,0
avrgData,07/06/2022 16:15,15,Patchy light rain,http://cdn.weatherapi.com/weather/64x64/day/293.png,15,190,S,1009,0.6,0.02,88,50,13.6,6,4,15.9,1,0
avrgData,07/06/2022 17:30,15,Patchy light rain,http://cdn.weatherapi.com/weather/64x64/day/293.png,10.5,190,S,1009,0.1,0,94,75,13.6,6,4,16.6,1,0
avrgData,07/06/2022 18:15,15,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,10.5,180,S,1008,0.3,0.01,94,75,13.9,0,4,15,1,0
avrgData,07/06/2022 19:15,15,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,10.5,170,S,1007,1.8,0.07,100,100,13.9,5,3,14.8,1,0
avrgData,07/06/2022 20:15,15,Fog,http://cdn.weatherapi.com/weather/64x64/day/248.png,15,190,S,1006,0.1,0,100,100,13.8,0,4,16.3,1,0
avrgData,07/06/2022 21:15,15,Fog,http://cdn.weatherapi.com/weather/64x64/night/248.png,13.6,220,SW,1006,0.1,0,100,100,13.7,0,4,18.6,1,0
avrgData,07/06/2022 22:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,18.6,230,SW,1006,0.2,0.01,100,100,13.4,1,3,24.2,1,0
avrgData,07/06/2022 23:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,10.5,240,WSW,1006,0.1,0,100,50,12.2,6,1,23.7,1,0
avrgData,08/06/2022 00:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,13.6,240,WSW,1006,0.3,0.01,94,75,12.2,6,1,25.5,1,0
avrgData,08/06/2022 01:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,240,WSW,1006,0.3,0.01,88,75,12.2,6,1,25.5,1,0
avrgData,08/06/2022 02:30,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,250,WSW,1006,0,0,88,75,12.3,6,1,24.4,1,0
avrgData,08/06/2022 03:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,240,WSW,1006,0,0,88,75,12.3,6,1,22.6,1,0
avrgData,08/06/2022 04:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,230,SW,1005,0.1,0,94,75,12.1,6,1,24.4,1,0
avrgData,08/06/2022 05:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,250,WSW,1005,0,0,88,75,12.1,6,1,23.9,1,0
avrgData,08/06/2022 06:30,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,240,WSW,1006,0,0,94,75,12.1,6,1,23,1,0
avrgData,08/06/2022 07:30,14,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,17.4,250,WSW,1006,0,0,88,50,12,4,4,22.4,1,0
avrgData,08/06/2022 08:15,14,Moderate or heavy rain shower,http://cdn.weatherapi.com/weather/64x64/day/356.png,13.6,240,WSW,1007,0.1,0,94,50,11.9,6,3,22.6,1,0
mornData,08/06/2022 08:45,15,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,250,WSW,1007,0.1,0,88,50,13.2,6,3,22.6,1,0
avrgData,08/06/2022 09:15,15,Moderate or heavy rain shower,http://cdn.weatherapi.com/weather/64x64/day/356.png,17.4,250,WSW,1007,0,0,82,50,13.1,6,5,22.8,1,0
avrgData,08/06/2022 10:30,16,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,240,WSW,1008,0.3,0.01,82,50,16,6,4,23,1,0
avrgData,08/06/2022 11:30,16,Moderate or heavy rain shower,http://cdn.weatherapi.com/weather/64x64/day/356.png,19.2,230,SW,1008,0,0,82,50,16,6,5,22.6,1,0
avrgData,08/06/2022 12:15,15,Moderate or heavy rain shower,http://cdn.weatherapi.com/weather/64x64/day/356.png,19.2,250,WSW,1009,0.1,0,82,50,13,6,4,23.7,1,0
avrgData,08/06/2022 13:15,16,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,240,WSW,1009,0,0,82,50,16,6,5,24.6,1,0
avrgData,08/06/2022 14:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,250,WSW,1009,0.1,0,68,50,17,6,4,24.2,1,0
avrgData,08/06/2022 15:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,23,260,W,1010,0,0,68,25,17,6,5,24.2,1,0
avrgData,08/06/2022 16:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,23,250,WSW,1010,0.1,0,68,50,17,6,4,24.2,1,0
avrgData,08/06/2022 17:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,24.2,250,WSW,1011,0,0,72,50,16,6,5,23.9,1,0
avrgData,08/06/2022 18:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,250,WSW,1011,0,0,72,50,16,6,5,23,1,0
avrgData,08/06/2022 19:30,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,250,WSW,1012,0,0,72,50,13.1,6,5,20.8,1,0
avrgData,08/06/2022 20:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,18.6,260,W,1013,0,0,77,50,13.2,6,4,21.7,1,0
avrgData,08/06/2022 21:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,13.6,250,WSW,1013,0,0,82,50,12,6,4,25.9,1,0
avrgData,08/06/2022 22:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,250,WSW,1013,0,0,82,50,12.1,6,4,25.7,1,0
avrgData,08/06/2022 23:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,260,W,1014,0,0,82,50,12.2,6,1,24.2,1,0
avrgData,09/06/2022 00:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,240,WSW,1014,0,0,82,50,12.6,6,1,20.8,1,0
avrgData,09/06/2022 01:15,13,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,240,WSW,1014,0,0,88,75,11.3,6,1,20.8,1,0
avrgData,09/06/2022 02:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,240,WSW,1014,0,0,88,75,12.7,6,1,19,1,0
avrgData,09/06/2022 03:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,240,WSW,1014,0,0,88,75,12.8,6,1,17.9,1,0
avrgData,09/06/2022 04:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,240,WSW,1014,0,0,88,75,12.7,6,1,17.4,1,0
avrgData,09/06/2022 05:15,14,Overcast,http://cdn.weatherapi.com/weather/64x64/day/122.png,8.1,230,SW,1014,0,0,88,100,12.8,6,1,15.7,1,0
avrgData,09/06/2022 06:30,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,240,WSW,1015,0,0,88,75,12.7,6,1,15.4,1,0
avrgData,09/06/2022 07:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,230,SW,1015,0,0,94,75,12.8,6,3,13.9,1,0
avrgData,09/06/2022 08:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,220,SW,1015,0,0,88,75,13.8,6,3,14.5,1,0
mornData,09/06/2022 08:00,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,10.5,210,SSW,1015,0,0,88,50,13.6,6,5,16.8,1,0
avrgData,09/06/2022 09:15,15,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,210,SSW,1016,0,0,88,75,13.6,6,5,16.8,1,0
avrgData,09/06/2022 10:15,16,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,15,200,SSW,1015,0,0,88,50,16,6,5,18.8,1,0
avrgData,09/06/2022 11:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,190,S,1015,0,0,88,50,16,6,4,20.6,1,0
avrgData,09/06/2022 12:15,15,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,17.4,190,S,1015,0,0,94,50,13.1,2,4,21.5,1,0
avrgData,09/06/2022 13:15,15,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,19.2,190,S,1015,0.1,0,94,50,13.1,4,4,20.8,1,0
avrgData,09/06/2022 14:30,16,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,13.6,200,SSW,1015,0,0,88,50,16,5,4,20.6,1,0
avrgData,09/06/2022 15:30,15,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,17.4,220,SW,1016,0,0,100,50,13.3,0,4,19.9,1,0
avrgData,09/06/2022 16:30,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,13.6,220,SW,1016,0,0,100,75,13.4,4,4,18.6,1,0
avrgData,09/06/2022 17:15,15,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,13.6,220,SW,1016,0,0,100,100,13.3,0,4,19.2,1,0
avrgData,09/06/2022 18:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,13.6,220,SW,1016,0,0,100,100,13.3,3,5,19.2,1,0
avrgData,09/06/2022 19:15,16,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,15,230,SW,1016,0.2,0.01,94,100,16,4,4,17.7,1,0
avrgData,09/06/2022 20:30,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,17.4,230,SW,1016,0,0,94,50,13.7,1,5,15.7,1,0
avrgData,09/06/2022 21:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,12.5,230,SW,1017,0,0,94,50,13.8,1,5,17.9,1,0
avrgData,09/06/2022 22:30,15,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,220,SW,1017,0,0,94,50,14,1,4,18.1,1,0
avrgData,09/06/2022 23:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,220,SW,1017,0,0,94,50,14.2,2,1,15.2,1,0
avrgData,10/06/2022 00:30,15,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,11.9,230,SW,1017,0,0,94,50,14.1,2,1,17.2,1,0
avrgData,10/06/2022 01:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,10.5,230,SW,1018,0,0,100,50,12.9,2,1,17.2,1,0
avrgData,10/06/2022 02:30,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,9.4,230,SW,1018,0,0,94,75,12.6,4,1,17.9,1,0
avrgData,10/06/2022 03:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,230,SW,1018,0,0,94,75,12.9,3,1,15,1,0
avrgData,10/06/2022 04:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,230,SW,1018,0,0,94,75,13.1,2,1,15.2,1,0
avrgData,10/06/2022 05:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,6.9,230,SW,1018,0,0,94,75,13.2,2,1,13.6,1,0
avrgData,10/06/2022 06:15,14,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,9.4,230,SW,1018,0,0,94,75,13.2,4,1,13,1,0
avrgData,10/06/2022 07:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,6.9,200,SSW,1018,0,0,94,75,14.1,4,4,12.8,1,0
avrgData,10/06/2022 08:15,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,190,S,1018,0,0,94,50,13.7,5,5,15.2,1,0
mornData,10/06/2022 08:45,15,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,200,SSW,1018,0,0,94,50,13.7,6,5,15.2,1,0
avrgData,10/06/2022 09:30,16,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,10.5,210,SSW,1018,0,0,88,50,16,6,5,16.3,1,0
avrgData,10/06/2022 10:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,220,SW,1019,0,0,88,50,16,6,5,15.7,1,0
avrgData,10/06/2022 11:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,220,SW,1019,0,0,82,50,16,6,5,18.1,1,0
avrgData,10/06/2022 12:30,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,19.2,230,SW,1019,0,0,77,50,17,6,5,19.9,1,0
avrgData,10/06/2022 13:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,20.6,230,SW,1019,0.1,0,77,50,17,6,4,20.1,1,0
avrgData,10/06/2022 14:30,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,16.1,230,SW,1019,0,0,72,25,17,6,6,20.1,1,0
avrgData,10/06/2022 15:15,17,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,17.4,220,SW,1019,0,0,77,25,17,6,6,20.1,1,0
avrgData,10/06/2022 16:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,16.1,230,SW,1019,0,0,82,75,16,6,6,20.4,1,0
avrgData,10/06/2022 17:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,220,SW,1019,0,0,82,75,16,6,5,20.1,1,0
avrgData,10/06/2022 18:15,16,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,220,SW,1019,0,0,82,50,16,6,5,19.2,1,0
avrgData,10/06/2022 19:15,16,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,12.5,230,SW,1019,0,0,77,0,16,6,5,17,1,0
avrgData,10/06/2022 20:30,15,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,11.9,240,WSW,1020,0,0,82,0,13.6,6,5,15.4,1,0
avrgData,10/06/2022 21:15,14,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,9.4,230,SW,1020,0,0,88,0,12.4,6,4,18.8,1,0
avrgData,10/06/2022 22:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,230,SW,1020,0,0,88,25,12.6,6,4,19.5,1,0
avrgData,10/06/2022 23:30,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,230,SW,1021,0,0,88,75,12.7,6,1,17.7,1,0
avrgData,11/06/2022 00:15,14,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,230,SW,1021,0,0,88,75,12.7,6,1,17.9,1,0
avrgData,11/06/2022 01:30,14,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,230,SW,1021,0,0,88,0,12.7,6,1,17.9,1,0
